OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6095,,79 North Street Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6095%2079%20North%20Street%20Portslade.pdf,ETRS89,4036622,-15042,525906,105021,0.02,not owned by a public authority,yes,permissioned,full planning permission,2015-01-16,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6DDMXE751|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE689|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6VDMXE898,,6,Erection of part three part four storey building comprising 4no two bedroom and 2no one bedroom flats,Erection of  office block to East on first second and third floors ,,,,,,Development not started on site 201617,2017-09-21,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6098,,39-42 East Street Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6098%2038-42%20East%20Street%20Brighton.pdf,ETRS89,4037454,-9804,531170,104097,0.06,not owned by a public authority,yes,permissioned,full planning permission,2014-05-02,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSZHGNDMI3C00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSXL0NDMI0000|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE010|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE056|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE494|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE307,,9,Conversion of existing office (B1) on parts of second third and fourth floors to 9no residential dwellings,,,,,,,Development Commenced 2018,2017-09-21,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6099,,P&H House 106-112 Davigdor Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6099%20P%26H%20House%20106-112%20Davigdor%20Road%20Hove.pdf,ETRS89,4036563,-11039,529905,105211,0.09,not owned by a public authority,yes,permissioned,other,2018-02-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OZV8VCDM0PA00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE414,,57,Prior Approval for change of use from offices to form 57no flats.,,,,,,,Prior approval application 2018. SHLAA call for sites 2017. Part of CPP1 Strategic Site Allocation 3,2017-09-21,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6100,,43-45 Bonchurch Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6100%2043-45%20Bonchurch%20Road%20Brighton.pdf,ETRS89,4036500,-8643,532297,105360,0.02,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE419,,6,,,,6,,,,Previous Permission Lapsed May 2018,2017-09-21,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6101,,Blocks A B & C Belvedere 152-158 Dyke Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6101%20Blocks%20A%20B%20%26%20C%20Belvedere%20152-158%20Dyke%20Road%20Brighton_0.pdf,ETRS89,4036280,-10605,530329,105588,0.02,not owned by a public authority,yes,permissioned,full planning permission,2015-07-16,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE501,,6,Erection of additional storey to blocks A B and C to create 5no two bedroom and 1no one bedroom flats,,,,,,,Development Commenced 2018,2017-09-21,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6102,,Old Ship Hotel 31-38 Kings Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6102%20Old%20Ship%20Hotel%2031-38%20Kings%20Road%20Brighton.pdf,ETRS89,4037546,-9992,530986,103974,0.03,not owned by a public authority,yes,permissioned,full planning permission,2016-03-24,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE317|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE620|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE620|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7LDMXE004,,18,Demolition of existing  garage and staff accommodation block and construction of new 6 storey building to provide 8no one bed and 10no two bed flats on the 1st-5th floors,,,,,,,Development not started on site 201718. Draft City Plan Part 2 Allocation,2017-09-21,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6106,,Eastergate Road Garage Site,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6106%20Eastergate%20Road%20Garage%20Site.pdf,ETRS89,4034796,-7334,533546,107593,0.07,owned by a public authority,yes,not permissioned,,,,,24,,,,24,,,,Draft City Plan Part 2 Allocation. New Homes for Neighbourhoods site. In June 2017 Housing & New Homes and Policy Resources & Growth Committees agreed to lease a small partly cleared council housing garage site next to the Housing Centre in Moulsecoomb to YMCA Downslink Group to build modular Y:Cube homes for local single young people. The Homes & Communities Agency has allocated funding for this scheme. A consultation event on the initial plans was held in the Housing Centre for local residents and businesses in April 2017.,2017-09-21,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6107,,Bus Garage corner of Whitehawk Road and Henley Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6107%20Bus%20Garage%20corner%20of%20Whitehawk%20Road%20and%20Henley%20Road%20Brighton.pdf,ETRS89,4037731,-7414,533569,103808,0.44,not owned by a public authority,,not permissioned,,,,,13,,,,13,,,,,2017-10-03,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6109,,76 Church Street Brighton (Patrick Moorhead Antiques/warehousing) (Old PO Sorting Office),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6109%2076%20Church%20Street%20Brighton.pdf,ETRS89,4037145,-9991,530973,104491,0.22,not owned by a public authority,,not permissioned,,,,,50,,,,50,,,,Draft City Plan Part 2 Allocation,2017-10-03,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6113,,St Aubyns School 76 High Street Rottingdean Brighton (School Campus Area),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6113%20St%20Aubyns%20School%2076%20High%20Street%20Rottingdean%20Brighton.pdf,ETRS89,4038940,-3946,537077,102345,0.86,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUD4FWDMJFY00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUDCQNDMJGK00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE175|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE176,,29,,,,29,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3531761.pdf?extension=.pdf&id=3531761&location=VOLUME5&contentType=application/pdf&pageCount=1,This listing comprises the PDL part of the site 29 Resi Units of 93 units including remaining 2.54 ha site greenfield playing field . 2015 SHLAA Call for Sites. .Draft City Plan Part 2 Allocation.,2017-09-21,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6114,,Flexer Sacks Wellington Road Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6114%20Flexer%20Sacks%20Wellington%20Road%20Portslade.pdf,ETRS89,4036668,-14863,526087,104966,0.6,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEVRLLDMIVO00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6KDMXE273|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE687|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6UDMXE396,,45,,,,45,,,,Allocated Shoreham JAAP and Draft City Plan Part 2,2017-10-03,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6116,,St Joseph's Rest Home 3-7 Bristol Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6116%20St%20Joseph%27s%20Rest%20Home%203-7%20Bristol%20Road%20Brighton.pdf,ETRS89,4037651,-8843,532138,103871,0.16,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OG2KC7DMKB000|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE195,,10,,,,10,,,,,2017-10-03,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6117,,Preston Park Hotel 216 Preston Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6117%20Preston%20Park%20Hotel%20216%20Preston%20Road%20Brighton.pdf,ETRS89,4035341,-10647,530254,106798,0.06,not owned by a public authority,yes,permissioned,full planning permission,2018-08-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE898,,22,Change of use of hotel to 22 flats,,,,,,,Draft City Plan Part 2 Allocation,2017-09-21,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6118,,Montpelier Baptist Church (Baptist Tabernacle) Montpelier Place Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6118%20Montpelier%20Baptist%20Church%20%28Baptist%20Tabernacle%29%20Montpelier%20Place%20Brighton.pdf,ETRS89,4036992,-10871,530088,104663,0.09,not owned by a public authority,yes,permissioned,full planning permission,2017-12-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONIJJLDMJYS00,,24,Demolition of existing church and erection of 24 residential units,,,,,,,Commenced 2018. Draft City Plan Part 2.,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6119,,Hove Business Centre Fonthill Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6119%20Hove%20Business%20Centre%20Fonthill%20Road%20Hove.pdf,ETRS89,4036196,-12123,528809,105654,0.21,not owned by a public authority,yes,permissioned,full planning permission,2016-12-06,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OZTSGSDMHVS00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OZVBOHDM0PA00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE712,,24,Creation of 4no one bedroom flats 4no two bedroom flats and 1no three bedroom flat on existing flat roof Prior approval for change of use from office to 15 flats,,,,,,,Two applications on site one on top of the flat roof BH2014/03742 Commenced 2018 the other at 11-14 BH2017/03876 Approved 2018,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6122,,251-253 Preston Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6122%20251-253%20Preston%20Road%20Brighton.pdf,ETRS89,4035351,-10720,530182,106783,0.05,owned by a public authority,yes,permissioned,full planning permission,2016-11-03,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE353|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE742,,28,Creation of 22no apartments (C3). Erection of 6no single dwelling houses (C3) to rear of site to provide a total of 28no residential units,,,,,,,Commenced 2018. Draft City Plan Part 2 Allocation.,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6124,,76-79 & 80 Buckingham Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6124%2076-79%20%26%2080%20Buckingham%20Road%20Brighton.pdf,ETRS89,4036920,-10136,530820,104777,0.02,owned by a public authority,yes,permissioned,full planning permission,2017-08-11,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P728V5DMMYG00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE040,,34,Conversion of nos 76-79 Buckingham Road to provide four residential dwellings (C3). Demolition of no 80 Buckingham Road and the erection of a five storey building to provide 20 residential units (C3),,,,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Documents%20Additional-3928423.pdf?extension=.pdf&id=3928423&location=VOLUME5&contentType=application/pdf&pageCount=1,Not Started 2018. City Plan Part 2 Allocation,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6125,,Britannia House 336 Kingsway Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6125%20Britannia%20House%20336%20Kingsway%20Hove.pdf,ETRS89,4036846,-14149,526807,104758,0.02,not owned by a public authority,yes,permissioned,other,2016-04-05,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE991|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE791|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE643,,6,Change of use from office (B1) to residential (C3) to create 1no studio flat 3no one bedroom flats and 2no two bedroom flats.,,,,,,,Development commenced 201617,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6136,,27 Palmeira Avenue Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6136%2027%20Palmeira%20Avenue%20Hove.pdf,ETRS89,4036814,-11477,529476,104875,0.04,not owned by a public authority,yes,permissioned,full planning permission,2015-08-20,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1WKADMMTR00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE099,,6,Erection of new residential building containing 4no one and two bed maisonettes and 4no one and two bed flats,,,,,,,Commenced 2018,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6137,,(EM1) School Road Industrial Area School Road Hove (Rayford House),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6137%20School%20Road%20Industrial%20Area%20School%20Road%20Hove%20%28Rayford%20House%29.pdf,ETRS89,4036182,-13308,527624,105638,0.34,not owned by a public authority,yes,permissioned,other,2016-08-11,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE597|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE834,,41,Change of use from office to residential to create 32no residential units. Side extension and creation of additional floor to create 9 residential units,,,,,,,"Not Started 2018 - BH2015/04606 9 Units,  Prior Approval BH2016/02282 32 Units 41 Total",2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6138,,171 - 173 Preston Road (Prestamex House),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6138%20171%20-%20173%20Preston%20Road%20%28Prestamex%20House%29.pdf,ETRS89,4036021,-10419,530506,105927,0.46,not owned by a public authority,yes,permissioned,other,2016-07-22,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE904|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE946|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE710|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE791,,63,Change of use from offices (B1) to 34no one bedroom 25no two bedroom and 4no three bedroom flats (C3).,,,,,,,Development commenced 201617,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6141,,Former Housing Office (George Cooper House) 21-22 Oxford Street Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6141%20Former%20Housing%20Office%20%28George%20Cooper%20House%29%2021-22%20Oxford%20Street%20Brighton.pdf,ETRS89,4036634,-9493,531453,105163,0.02,owned by a public authority,yes,not permissioned,,,,,13,,,,13,,,,,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6142,,60-62 & 65 Gladstone Place Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6142%2060-62%20%26%2065%20Gladstone%20Place%20Brighton.pdf,ETRS89,4036167,-8582,532347,105791,0.16,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7SDMXE626,,10,,,,10,,,,Pre-application stages. Adjacent to Local Wildlife Site.,2017-10-03,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6143,,Combined Engineering depot New England Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6143%20Combined%20Engineering%20depot%20New%20England%20Road.pdf,ETRS89,4036540,-10116,530827,105267,1.39,not owned by a public authority,,not permissioned,,,,,100,,,,100,,,,Call for sites 2017. Draft City Plan Part 2 Allocation,2017-10-03,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6145,,65 Orchard Gardens Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6145%2065%20Orchard%20Gardens%20Hove.pdf,ETRS89,4035898,-12513,528409,106026,0.14,not owned by a public authority,yes,permissioned,full planning permission,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODJWIODMH5100,,23,Mixed use development with 23 flats,Mixed use development with offices,,,,,,,2017-09-25,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6147,,The Coach House 1-6 Lions Gardens Withdean Avenue,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6147%20The%20Coach%20House%201-6%20Lions%20Gardens%20Withdean%20Avenue.pdf,ETRS89,4035234,-11222,529676,106919,0.2,not owned by a public authority,yes,permissioned,full planning permission,2018-10-15,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI6NUSDMMFN00,,26,26 residential apartments,,,26,,,,,2017-09-25,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6148,,29 - 31 New Church Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6148%2029%20-%2031%20New%20Church%20Road%20Hove.pdf,ETRS89,4036728,-12876,528075,104946,0.41,not owned by a public authority,,pending decision,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7VDMXE578|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7KDMXE052,,40,,,,40,,,,Draft City Plan Part 2 Allocation. BH2018/02126 Under Consideration 45 Units.,2017-10-03,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6149,,1 - 6 Grand Parade  Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6149%201%20-%206%20Grand%20Parade%20Brighton.pdf,ETRS89,4037007,-9460,531499,104684,0.06,not owned by a public authority,yes,permissioned,other,2017-06-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOAIJ8DM0K900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE356,,12,Prior approval for change of use of existing office (B1) to 12no self contained flats (C3).,,,,,,,Development not started on site 201718,2017-09-25,2017-12-18
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6150,,204 Old Shoreham Road Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6150%20204%20Old%20Shoreham%20Road%20Portslade.pdf,ETRS89,4035959,-14955,525970,105877,0.07,not owned by a public authority,yes,permissioned,full planning permission,2017-03-09,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE200|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE887|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR75DMXE171,,8,Demolition of existing single dwelling and erection of three storey building containing 1 no. three bedroom flat 2 no. two bedroom flats and 6 no. one bedroom flats,,,,,,,Development  Not Started 2018,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6151,,67 Falmer Road Rottingdean,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6151%2067%20Falmer%20Road%20Rottingdean.pdf,ETRS89,4038164,-4440,536556,103332,0.28,not owned by a public authority,yes,permissioned,full planning permission,2016-11-17,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OWL28CDMLQU00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON7Q6ADMJO100|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR64DMXE196,,9,Demolition of existing house and garage and erection of 9no four bedroom houses.,,,,,,,Commenced 2018,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6152,,Microscape House Hove Park Villas Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6152%20Microscape%20House%20Hove%20Park%20Villas%20Hove.pdf,ETRS89,4036213,-12056,528876,105633,0.02,not owned by a public authority,yes,permissioned,other,2016-07-15,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE954|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6RDMXE798,,7,Change of use from office (B1) to residential (C3) to create 6no maisonettes and 1no flat.,,,,,,,Commenced 2018,2017-09-25,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6153,,12 Lyndhurst Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6153%2012%20Lyndhurst%20Road%20Hove.pdf,ETRS89,4036483,-10930,530011,105317,0.09,not owned by a public authority,yes,permissioned,full planning permission,2016-08-04,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE388|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR78DMXE523|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7BDMXE248|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7PDMXE248,,6,Change of use from nursing home (C2) to 6no houses (C3),,,,,,,Not Started 2018,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6155,,45-47 Cheapside,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6155%2045-47%20Cheapside.pdf,ETRS89,4036760,-9651,531299,104997,0.03,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE899,,9,,,,9,,,,2017 Call for Sites. Pre application stage.,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6157,,48-50 Western Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6156%2048-50%20Western%20Road%20Brighton.pdf,ETRS89,4037253,-10413,530555,104340,0.03,not owned by a public authority,yes,permissioned,full planning permission,2016-09-23,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUAZHYDMJCJ00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONW1A2DMKFD00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE016,,9,Change of use from retail (A1) to 6no one bedroom flats and 3no two bedroom flats at basement first and second floors.,,,,,,,Development Commenced 2018,2017-09-25,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6158,,Whitehawk Clinic Whitehawk Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6158%20Whitehawk%20Clinic%20Whitehawk%20Road%20Brighton.pdf,ETRS89,4037282,-7389,533578,104388,0.1,not owned by a public authority,yes,permissioned,full planning permission,,http://planningregister.brighton-hove.gov.uk/application/bh201701665,,38,Demolition of Clinic building and erection of building containing 38 dwellings,,,,,,,,2017-11-01,2018-11-12
