OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6157,48-50 Western Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6156-48-50-western-road-brighton.pdf,54.583452,-6.577668,0.03,not owned by a public authority,permissioned,full planning permission,2016-09-23,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUAZHYDMJCJ00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONW1A2DMKFD00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE016,yes,9,,,Development commenced 2018,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6158,Whitehawk Clinic Whitehawk Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6158-whitehawk-clinic-whitehawk-road-brighton.pdf,54.610560,-6.579973,0.1,not owned by a public authority,permissioned,full planning permission,2018-08-01,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1RWCDMMT100,yes,38,,,Develiopment commenced 2019,2017-11-01,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6159,239 - 243 Kingsway Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6159-239-243-kingsway-hove.pdf,54.555644,-6.570569,0.15,not owned by a public authority,not permissioned,,,,,36,36,,Application BH2018/00937 for 37 dwellings refused 2019,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6160,Wellington House Camden Street Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6160-wellington-house-camden-street-portslade.pdf,54.544370,-6.564184,0.09,not owned by a public authority,not permissioned,,,,,20,20,,JAAP viability work says 20 units- SP3  former Belgrave Centre and its car park,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6161,187 Lewes Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6161-187-lewes-road-brighton.pdf,54.596419,-6.562346,0.01,not owned by a public authority,permissioned,full planning permission,2017-06-22,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZR64DMXE468&activeTab=summary|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE670,yes,6,,,Development commenced 2019,2017-10-23,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6162,Former St Gabriel's Home 18 Wellington Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6162-former-st-gabriels-home-18-wellington-road-brighton.pdf,54.597648,-6.563166,0.19,not owned by a public authority,permissioned,full planning permission,2017-11-02,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE725|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE101|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6DDMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE536|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6KDMXE096|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE231|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR74DMXE554,yes,9,,,Development commenced 2017/18,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6163,Prestwich House Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6163-prestwich-house-portslade.pdf,54.544948,-6.563893,0.06,not owned by a public authority,not permissioned,,,,,15,15,,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6164,Regency House Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6164-regency-house-portslade.pdf,54.544551,-6.563694,0.19,not owned by a public authority,not permissioned,,,,,45,45,,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6165,Church Road/Wellington Road/ St Peter’s Road Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6165-church-road-wellington-road-st-peters-road-portslade.pdf,54.586142,-5.173484,0.2,not owned by a public authority,not permissioned,,,,,25,25,,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6166,Station Road Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6166-station-road-portslade.pdf,54.545268,-6.562320,0.2,not owned by a public authority,not permissioned,,,,,15,15,,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6167,Crown House 21 Upper North Street Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6167-crown-house-21-upper-north-street-brighton.pdf,54.584548,-6.576274,0.13,not owned by a public authority,permissioned,other,2018-07-31,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P5ZK5TDM0PF00|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONVQ7HDM0PA00,yes,149,149,,Prior Approval approved July 2018 BH2018/00909 supersedes application BH2017/01181 59 units not started,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6170,61-62 Western Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6170-61-62-western-road-brighton.pdf,54.582717,-6.577369,0.03,not owned by a public authority,permissioned,full planning permission,2017-08-30,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE065,yes,9,,,Development commenced 2019,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6171,21a-21b Bedford Place Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/21a-21b-bedford-place-brighton.pdf,54.579803,-6.576144,0.02,not owned by a public authority,permissioned,full planning permission,2017-11-20,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMIA0DMIIR00,yes,7,,,Development not started BH2016/05583,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6172,Clermont Church Clermont Terrace,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6172-clermont-church-clermont-terrace.pdf,54.580361,-6.542552,0.08,not owned by a public authority,permissioned,full planning permission,2017-08-08,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE598,yes,6,,,Development not started BH2016/00156,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6176,17 Bampfield Street Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6176-17-bampfield-street-portslade.pdf,54.539960,-6.553279,0.03,not owned by a public authority,permissioned,full planning permission,2017-08-03,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE116,yes,6,,,Development commenced BH2016/02846,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6178,The Downsman 189 Hangleton Way and Land East & North,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6178-the-downsman-189-hangleton-way-and-land-east-north.pdf,54.553588,-6.525301,0.4,not owned by a public authority,permissioned,full planning permission,2018-02-14,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLVWM1DMI8600,yes,33,,,Development commenced 2018,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6183,51-53 Church Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6183-51-53-church-road.pdf,54.572263,-6.570961,0.03,not owned by a public authority,permissioned,other,2018-06-15,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P4FZ30DM0PF00,yes,12,,,Prior Approval BH2018/00551 commenced 2019,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6184,25 York Villas,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6184-25-york-villas.pdf,54.585184,-6.562575,0.07,not owned by a public authority,pending decision,,,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P57WXKDMIAN00,yes,7,,,Application under consideration BH2018/00732 for 7 units,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6185,Former playground Swanborough Drive Whitehawk,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6185-former-playground-swanborough-drive-whitehawk.pdf,54.612036,-6.564283,0.26,owned by a public authority,not permissioned,,,,,39,39,,Proposed CPP2 Allocation 39 units,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6186,Former Hollingbury Library Carden Hill Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6186-hollingbury-library-carden-hill-brighton.pdf,54.597233,-6.515074,0.08,owned by a public authority,not permissioned,,,,yes,10,10,,Pre-application stage,2018-11-08,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6195,St Georges House  34-36 St Georges Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6198%20St%20Georges%20House%2034-36%20St%20Georges%20Road.pdf,54.599910,-6.587762,0.02,not owned by a public authority,permissioned,full planning permission,2019-06-18,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTFPN0DMIK100|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P7DNUNDM0P100,yes,6,,,Planning approval by appeal 2019 BH2017/02484 6 flats,2019-12-16,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6198,108 North Street Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6195%20108%20North%20Street%20Portslade.pdf,54.542227,-6.562088,0.03,not owned by a public authority,permissioned,other,2019-03-22,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=PJXX08DM0PF00&activeTab=summary|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=P79VINDM0P900&activeTab=summary,yes,6,,,BH2018/03881 Not Started 2019,2019-12-16,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6196,25 Preston Park Avenue,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6196%2025%20Preston%20Park%20Avenue.pdf,54.586670,-6.547964,0.11,not owned by a public authority,permissioned,full planning permission,2019-11-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=PPE1PUDMMG300&activeTab=summary|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDE0T1DMLQY00,yes,7,,,Planning approval 2019 BH2019/00993 6 flats,2019-12-16,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6191,10 Shirley Drive Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6191%2010%20Shirley%20Drive%20Hove.pdf,54.573027,-6.545234,0.08,not owned by a public authority,permissioned,outline planning permission,2019-03-28,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OV6X4VDMK9N00,yes,9,,,BH2017/02869 Outline Application Not Started,2019-12-16,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6197,Shermond House 58 - 59 Boundary Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6197%20Shermond%20House%2058%20-%2059%20Boundary%20Road.pdf,54.546671,-6.558515,0.08,not owned by a public authority,permissioned,other,2018-08-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9YEGSDM0PF00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PQXOHODMJY800,yes,10,,,BH2018/01843 Not Started 2019,2019-12-16,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6180,364-368 Kingsway Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6180%20364-368%20Kingsway%20Hove.pdf,54.547979,-6.566770,0.06,not owned by a public authority,not permissioned,,,,,23,23,,Remaining part of JAAP Policy AB4 without PP,2019-12-16,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0859,2-16 Coombe Road (Big Yellow Storage) (Tyre Co Coombe Road (EM9)),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0859-2-16-coombe-road-big-yellow-storage.pdf,54.600568,-6.551097,0.22,not owned by a public authority,not permissioned,,,,,33,33,,Proposed allocation in CPP2,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6199,Royal Sussex County Hospital Outpatients Department,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6199%20Royal%20Sussex%20County%20Hospital%20Outpatients%20Department.pdf,54.601442,-6.587206,0.22,not owned by a public authority,not permissioned,,,,,35,35,,Proposed allocation in CPP2,2017-09-28,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6187,Court Farm House  King George VI Avenue Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6187%20Court%20Farm%20House%20King%20George%20VI%20Avenue%20Hove.pdf,54.566893,-6.519083,0.93,not owned by a public authority,permissioned,full planning permission,2017-03-27,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE215|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE143|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7CDMXE058,yes,69,,,Demolition commenced 2018,2019-12-16,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6190,177 Westbourne Street Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6190%20177%20Westbourne%20Street%20Hove.pdf,54.563256,-6.556019,0.04,not owned by a public authority,permissioned,other,2016-07-15,http://planningregister.brighton-hove.gov.uk/application/bh201601899|http://planningregister.brighton-hove.gov.uk/application/bh200901361|http://planningregister.brighton-hove.gov.uk/application/bh200700346,yes,7,7,,Development not started on site 2019,2017-12-18,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4203,Koba 135 Western Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/pp4203-koba-135-western-road-brighton.pdf,54.581055,-6.575649,0.02,not owned by a public authority,permissioned,full planning permission,2014-05-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE909|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE141|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE704|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6RDMXE904,yes,5,,,Complete Conversion of rear part of building from cafe/bar (A3) to 5 no one and two bedroom flats incorporating a rear extension at second floor level,2017-10-03,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0891,70 and site of Chrome Productions Limited Goldstone Lane Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0891-70-and-site-of-chrome-productions-limited-goldstone-lane-hove.pdf,54.567467,-6.553842,0.25,not owned by a public authority,permissioned,full planning permission,2016-05-25,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE838,yes,65,,,Complete Demolition of existing buildings and redevelopment of site including construction of new part 4no part 5no and part 6no storey building providing 59no self contained apartments (C3). Erection of 6no three storey terraced dwelling houses (C3),2017-09-19,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0925,Kensington Street car parking sites Brighton BN1 4AJ,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0925-kensington-street-car-parking-sites-brighton.pdf,54.589479,-6.573869,0.04,owned by a public authority,permissioned,full planning permission,2017-12-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE760|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7ADMXE859|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7HDMXE388|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7JDMXE204,yes,12,,,Complete Erection of 12 residential units,2017-09-19,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0930,107 Boundary Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0930-107-boundary-road-hove.pdf,54.548405,-6.551668,0.07,not owned by a public authority,permissioned,full planning permission,2017-04-26,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJ742QDMN2100|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE884|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE718|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE887|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE533|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE540,yes,6,,,Complete Demolition of existing house and erection of 7no flats ,2017-09-19,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA2004,84- 86 Denmark Villas Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa2004-84-86-denmark-villas-hove.pdf,54.570404,-6.558490,0.11,not owned by a public authority,permissioned,full planning permission,2013-08-29,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR69DMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE634,yes,9,,,Complete Erection of three storey rear extension to provide 9no one and two bedroom flats,2017-09-19,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6012,Britannia House 332 Kingsway,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6012-britannia-house-332-kingsway.pdf,54.550271,-6.567522,0.03,not owned by a public authority,permissioned,full planning permission,2016-11-04,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGC0FHDM0OX00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE007|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE021|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE579,yes,9,,,Complete Erection of additional two full floors and one half floor to create 9no residential units,2017-09-19,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6098,39-42 East Street Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6098-38-42-east-street-brighton.pdf,54.588819,-6.582036,0.06,not owned by a public authority,permissioned,full planning permission,2014-05-02,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSZHGNDMI3C00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSXL0NDMI0000|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE010|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE056|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE494|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE307,yes,9,,,Complete Conversion of existing office (B1) on parts of second third and fourth floors to 9no residential dwellings,2017-09-21,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6125,Britannia House 336 Kingsway Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6125-britannia-house-336-kingsway-hove.pdf,54.550121,-6.567459,0.02,not owned by a public authority,permissioned,other,2016-04-05,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE991|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE791|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE643,yes,6,,,Complete Change of use from office (B1) to residential (C3) to create 1no studio flat 3no one bedroom flats and 2no two bedroom flats.,2017-09-25,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6138,171 - 173 Preston Road (Prestamex House),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6138-171-173-preston-road-prestamex-house.pdf,54.583938,-6.553143,0.46,not owned by a public authority,permissioned,other,2016-07-22,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE904|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE946|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE710|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE791,yes,63,,,Complete Change of use from offices (B1) to 34no one bedroom 25no two bedroom and 4no three bedroom flats (C3).,2017-09-25,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6151,67 Falmer Road Rottingdean,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6151-67-falmer-road-rottingdean.pdf,54.636618,-6.599284,0.28,not owned by a public authority,permissioned,full planning permission,2016-11-17,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OWL28CDMLQU00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON7Q6ADMJO100|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR64DMXE196,yes,9,,,Complete Demolition of existing house and garage and erection of 9no four bedroom houses.,2017-09-25,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6152,Microscape House Hove Park Villas Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6152-microscape-house-hove-park-villas-hove.pdf,54.569165,-6.556044,0.02,not owned by a public authority,permissioned,other,2016-07-15,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE954|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6RDMXE798,yes,7,,,Complete Change of use from office (B1) to residential (C3) to create 6no maisonettes and 1no flat.,2017-09-25,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6173,123-129 Portland Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6173-123-129-portland-road.pdf,54.560780,-6.559643,0.12,not owned by a public authority,permissioned,other,2017-04-10,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLD1AWDM0P900,yes,12,,,Complete Prior approval for change of use from offices (B1) to residential (C3) to form 12 apartments.,2018-11-08,2019-03-31,2019-03-31
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6174,Freshfield Inn 230 Freshfield Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6174-freshfield-inn-230-freshfield-road-brighton.pdf,54.602283,-6.572859,0.03,not owned by a public authority,permissioned,full planning permission,2017-11-17,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMYUULDMJG400,yes,5,,,Complete Extensions and alterations and change of use from public house (A4) to café (A3) and 2no one bedroom and 3no two bedroom flats (C3).,2018-11-08,2019-03-31,2019-03-31
