entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-12-15,local-authority-eng:SGC,148,"Land At Beaufort Road, Staple Hill, South Gloucestershire, BS16 5JX",https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OOCOAAOKMUF00,yes,,51.48145,-2.50406,0.03,5,5,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,149,Dodington Manor Dodington Lane Dodington South Gloucestershire BS37 6SF,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P19KLYOKMMU00,yes,,51.51711,-2.35808,1.46,5,5,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,150,The Crown Inn 16 High Street Marshfield South Gloucestershire SN14 8LP,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P7OMJ7OKINT00,yes,,51.46216,-2.31759,0.14,9,9,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,151,Cattybrook Farm Badgers Lane Almondsbury Bristol South Gloucestershire BS32 4EW,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P02L8IOKLWL00,yes,,51.5489,-2.59965,0.83,5,5,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,152,The Slad Itchington Road Thornbury Bristol South Gloucestershire BS35 3TW,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P9NI6QOKJTM00,yes,,51.59726,-2.49938,0.13,5,5,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,153,"Parcels H6, H7 And MU1 Charlton Hayes Patchway BS34 5DZ",https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P1D30GOKMPS00,yes,,51.52587,-2.58525,2.73,98,98,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,154,Land Off Hayes Way Charlton Hayes Northfield Filton Aerodrome Bristol South Gloucestershire BS24 5DZ,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=M9XPTAOK7T000,yes,,51.52876,-2.59787,0.18,9,9,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,155,"Parcels H1, H2a And H2b Charlton Hayes Patchway Bristol South Gloucestershire BS34 5DZ",https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P2P42FOKFOR00,yes,,51.53024,-2.57926,2.45,110,110,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,156,Land At Cribbs Causeway Almondsbury Bristol South Gloucestershire BS10 7TE,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N1521COK02P00,yes,,51.51787,-2.62097,43.92,408,408,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,157,Land At The North Of The Railway East Of Harry Stoke Bradley Stoke Bristol South Gloucestershire,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCIR88OKG4C00,yes,,51.51763,-2.52651,23.11,327,327,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,158,Land At Hambrook Lane Curtis Lane Stoke Gifford Bristol South Gloucestershire BS34 8QF,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OGC4TPOKI9X00,yes,,51.51344,-2.5336,1.54,70,70,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,159,Phase 3B Frenchay Hospital Beckspool Road Frenchay South Gloucestershire BS16 1JE,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0AI7AOKM2400,yes,,51.49627,-2.52156,2.27,66,66,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,160,Frenchay Hospital Beckspool Road Frenchay South Gloucestershire BS16 1JE,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OZH2NUOKLLW00,yes,,51.49627,-2.52156,3.53,162,162,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,161,37-51 (Odds Only) Rodney Crescent Filton Bristol South Gloucestershire BS34 7AF,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PB3BD2OKKLR00,yes,,51.51382,-2.5716,0.28,17,17,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,162,Land At Post Farm Thornbury South Gloucestershire,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9NA3BOKM7Z00,yes,,51.61968,-2.51932,6.59,72,72,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,163,Lockleaze Recreation Ground Stoke Gifford South Gloucestershire BS16 1FD,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NJHZK4OK02P00,yes,,51.49761,-2.56293,4.65,152,152,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,164,112 North Street Downend South Gloucestershire BS16 5SE,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OK895KOKKE500,yes,,51.48732,-2.50387,0.05,9,9,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,165,Land To The West Of Stowell Hill Road Tytherington South Gloucestershire GL12 8UH,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OQ036KOKG3G00,yes,,51.59342,-2.48124,2.46,29,29,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,166,Land East Of Trinity Lane Chipping Sodbury South Gloucestershire,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OYFYLYOKL0M00,yes,,51.54184,-2.38896,3.13,60,60,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,167,Masters Church Park Road Kingswood Bristol South Gloucestershire BS15 1QU,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OC5TVKOKFX900,yes,,51.46354,-2.50616,0.68,22,22,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,170,Wood Leaze Residential Care Home Station Road Yate South Gloucestershire BS37 4AF,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PT32TTOKJPV00,yes,,51.53962,-2.40565,0.36,14,14,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,171,Land East Of Cedar Lodge Charlton Common Brentry Bristol South Gloucestershire BS10 6LB,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PZXRRCOKKXJ00,yes,,51.51729,-2.59567,0.87,29,29,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,172,Land At 298 Soundwell Road Soundwell South Gloucestershire BS15 1PE,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OLH0BOOKL4H00,yes,,51.46757,-2.51243,0.31,20,20,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,173,119 Bristol Road Frampton Cotterell South Gloucestershire BS36 2AU,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PUQKLCOKLWJ00,yes,,51.53559,-2.49532,0.32,5,5,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,174,Willow Cottage Nursing Home 127 Station Road Yate Bristol South Gloucestershire BS37 5AL,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PK3FLMOKIJJ00,yes,,51.54161,-2.41185,0.19,9,9,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2019-12-15,local-authority-eng:SGC,175,Tytherington Road Nursery Tytherington Road Thornbury South Gloucestershire BS35 3TT,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PRYAP8OKI8T00,yes,,51.59897,-2.49833,0.68,8,8,2019-12-15,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
